firstName,apiVersion,script,id,firstName,lastName,countryOrigin,countryOriginAlt,countriesOriginTop,score,regionOrigin,topRegionOrigin,subRegionOrigin,probabilityCalibrated,probabilityAltCalibrated
brandon,namsor_api_2.0.24,LATIN,fb42151e-d7ba-43e0-8493-622e930be67a,brandon,,GB,BG,"GB,BG,NL,ZA,RS,RS,NA,IL,CM,KE",0.2570888688601033,Europe,Europe,Northern Europe,0.3937524090938341,0.3937524090938341
vanessa,namsor_api_2.0.24,LATIN,642a26b5-ea52-42cd-a47b-82fe83642ea2,vanessa,,CM,BG,"CM,BG,BE,ZA,NL,AM,GB,IT,IL,FR",0.7170481732123948,Africa,Africa,Middle Africa,0.4543004228548183,0.49872508850340264
ashley,namsor_api_2.0.24,LATIN,d326bca6-ee6a-4958-bcc5-7c92f39f9ee3,ashley,,GB,ZA,"GB,ZA,NA,NL,IL,MY,KE,IE,ET,BN",4.721622593651879,Europe,Europe,Northern Europe,0.5878386359247033,0.6393460533402415
megan,namsor_api_2.0.24,LATIN,9f512029-bdfb-4b63-a6ab-b14e7c4a69e3,megan,,GB,MY,"GB,MY,TW,NA,IE,NL,ID,ZA,AZ,FR",1.590776515159621,Europe,Europe,Northern Europe,0.4805589235733267,0.4805589235733267
danielle,namsor_api_2.0.24,LATIN,1ba5db06-7c45-4e62-88f0-ebf069bc37fe,danielle,,FR,CM,"FR,CM,CH,NL,BE,DK,GB,CI,ZA,IE",0.019981355310621503,Europe,Europe,Western Europe,0.3534059581652793,0.4360476591229667
rachel,namsor_api_2.0.24,LATIN,2cac995c-b5ba-4f69-bed1-f4db1c7e07c4,rachel,,LB,CM,"LB,CM,FR,CH,GB,IE,NL,KE,IL,LR",3.0851165090683206,Asia,Asia,Western Asia,0.5013233270873259,0.5199758863599756
lauren,namsor_api_2.0.24,LATIN,6e1cc772-63de-4a3f-abd7-2e76e456b1cc,lauren,,GB,IE,"GB,IE,AM,BE,DK,NL,KZ,FR,IL,EE",2.609222816203767,Europe,Europe,Northern Europe,0.4972180826992507,0.4972180826992507
adam,namsor_api_2.0.24,LATIN,6c98da11-e006-4430-b9e7-90109c2be6d3,adam,,PL,HU,"PL,HU,TD,IL,GB,NE,CZ,MA,AZ,ET",4.410872281231464,Europe,Europe,Eastern Europe,0.578247780749788,0.6263591766820393
brittany,namsor_api_2.0.24,LATIN,eef299ca-7034-4da6-b2c9-573a74e42419,brittany,,BE,GB,"BE,GB,NL,KH,SE,CH,KE,DK,IE,CM",0.13470548143704725,Europe,Europe,Western Europe,0.3730092937238383,0.4194428953986243
samantha,namsor_api_2.0.24,LATIN,43885ee0-f296-4c6c-9c86-86398420ee0f,samantha,,LK,KH,"LK,KH,GB,NA,ZA,LR,IN,TZ,NL,IL",3.373743361772513,Asia,Asia,Southern Asia,0.5144608491408378,0.8118916279011745
kyle,namsor_api_2.0.24,LATIN,3f831f5f-a08e-475a-946b-c0107f73f24d,kyle,,GB,ZA,"GB,ZA,KR,VN,NL,TW,NA,IE,MM,FR",0.10722518201755929,Europe,Europe,Northern Europe,0.36832256276119396,0.7191018357796966
emily,namsor_api_2.0.24,LATIN,8f4b932d-2dea-4a1c-a286-d4670661d605,emily,,IE,KE,"IE,KE,NA,GB,BG,IL,AZ,NL,BE,SE",1.418548840128116,Europe,Europe,Northern Europe,0.476322580243839,0.476322580243839
alexander,namsor_api_2.0.24,LATIN,80454a87-2110-480d-b99c-4fc1a6b7760a,alexander,,RU,BY,"RU,BY,UA,UZ,BG,AT,SK,DE,MD,GB",3.2667662409141545,Europe,Europe,Eastern Europe,0.5035832091566934,0.6827163341964474
alyssa,namsor_api_2.0.24,LATIN,f869c274-06e9-4121-b921-63881ee901a3,alyssa,,RU,IL,"RU,IL,GB,NL,AE,MY,UA,BF,LB,FR",0.7547025054020193,Europe,Europe,Eastern Europe,0.45566418510175466,0.45566418510175466
luis,namsor_api_2.0.24,LATIN,b7d3f484-ef88-49e9-86c9-a7186eb9a114,luis,,DE,GE,"DE,GE,CH,NA,IL,IT,FR,AM,RO,DK",0,Europe,Europe,Western Europe,0.1938206010894748,0.26948207171822547
jasmine,namsor_api_2.0.24,LATIN,743a4e19-eb31-427e-982f-340f2d15c620,jasmine,,NL,CH,"NL,CH,GB,CM,BE,FR,NA,KE,LB,AM",0,Europe,Europe,Western Europe,0.3183011748554082,0.3700138161668849
alexandra,namsor_api_2.0.24,LATIN,f528e936-4424-4045-9cb1-94e04403538c,alexandra,,RU,MD,"RU,MD,UA,RO,BY,RS,RS,BG,UZ,CZ",4.068021264218292,Europe,Europe,Eastern Europe,0.5636818611856362,0.6375514898363963
jacob,namsor_api_2.0.24,LATIN,1477f4ad-2804-4482-a063-f9a58c600c97,jacob,,DK,NL,"DK,NL,KE,LR,NA,TZ,SE,DE,GB,IL",3.853040794589637,Europe,Europe,Northern Europe,0.5517529899741734,0.618616748776931
chelsea,namsor_api_2.0.24,LATIN,35ae07da-2bd8-4f3a-9354-d6cc81d262fc,chelsea,,TW,KH,"TW,KH,GB,NA,KE,MY,NL,ZA,IL,RO",0.5434009992730547,Asia,Asia,Eastern Asia,0.44077973904885787,0.4883472348536996
katherine,namsor_api_2.0.24,LATIN,4f8c7da5-a7d1-43e7-9f80-fcb12a0b9e41,katherine,,IE,BE,"IE,BE,DK,GB,NO,CH,KE,DE,AT,FR",0.11512867621492655,Europe,Europe,Northern Europe,0.36967127821911966,0.41101286199164727
christian,namsor_api_2.0.24,LATIN,ab2a0268-50e5-4cbe-a815-33bc5f540eef,christian,,AT,DE,"AT,DE,DK,CH,SE,FR,GB,NO,BE,CM",2.470001142569583,Europe,Europe,Western Europe,0.49565665965272987,0.502552082883311
tyler,namsor_api_2.0.24,LATIN,b1118b56-7191-452c-98a9-08accd07f37c,tyler,,GB,UZ,"GB,UZ,ZA,TW,AZ,NL,IL,TM,TJ,KG",4.37446747539675,Europe,Europe,Northern Europe,0.5769213672130229,0.6043487573947981
taylor,namsor_api_2.0.24,LATIN,f161fdbc-a735-45f9-ae90-543474d34b65,taylor,,GB,LR,"GB,LR,IL,UZ,MY,KH,UA,TW,GE,RU",0.7231342364732338,Europe,Europe,Northern Europe,0.454522068142618,0.454522068142618
victoria,namsor_api_2.0.24,LATIN,ff0b0c48-a642-40d1-93b3-058b370bec38,victoria,,MD,UA,"MD,UA,RU,BG,IL,LR,RO,NA,KE,TZ",5.408054568441004,Europe,Europe,Eastern Europe,0.6377988874006341,0.7435184059957033
alexis,namsor_api_2.0.24,LATIN,c2984d6c-695f-4673-8bc2-487be9e79036,alexis,,FR,CY,"FR,CY,RU,CM,CH,BE,GB,BY,TD,CF",2.73503927608935,Europe,Europe,Western Europe,0.49847669733890637,0.5021763525083158
hannah,namsor_api_2.0.24,LATIN,3d234b9c-e401-46e4-8c82-d54208ad06e5,hannah,,LR,IE,"LR,IE,MY,BN,KE,IL,GB,ID,DE,NL",0.9334970044936874,Africa,Africa,Western Africa,0.46187976840070843,0.48572703578947324
austin,namsor_api_2.0.24,LATIN,fa7dedd7-0a34-43ab-a386-4c70d44b12f8,austin,,IE,LR,"IE,LR,KE,GB,MM,RO,CM,DE,NO,TW",0,Europe,Europe,Northern Europe,0.3304366556636783,0.3304366556636783
jesus,namsor_api_2.0.24,LATIN,bff9d6a6-9a41-4d53-bf44-af1e9168ad12,jesus,,DK,NA,"DK,NA,SE,LR,NL,CH,BE,CF,KE,IE",0.6279343707413798,Europe,Europe,Northern Europe,0.45100328273545454,0.49608083801608027
natalie,namsor_api_2.0.24,LATIN,f53a0184-842b-4ee9-abed-9e379238b0de,natalie,,MD,IL,"MD,IL,BE,FR,NL,GB,NA,CM,CH,ZA",4.281070631755134,Europe,Europe,Eastern Europe,0.5732951761212475,0.6290795630415577
jacqueline,namsor_api_2.0.24,LATIN,ef3cecc5-6431-4099-ab08-10179b42f1b0,jacqueline,,FR,NL,"FR,NL,KE,CM,GB,CH,BE,LR,DK,MG",1.8575416967811504,Europe,Europe,Western Europe,0.48622923839014004,0.48622923839014004
madison,namsor_api_2.0.24,LATIN,7acef632-8d4d-464a-940a-65a2f94e3a35,madison,,LR,GB,"LR,GB,GE,KE,UZ,FR,TZ,ZA,MG,NA",1.5884844995616731,Africa,Africa,Western Africa,0.4805055776399105,0.48753730637793863
diana,namsor_api_2.0.24,LATIN,75978009-4915-4ee0-a2ee-9e0e3132d8bc,diana,,BG,GE,"BG,GE,UA,RO,ID,MD,KZ,HR,SK,UZ",2.505646318735016,Europe,Europe,Eastern Europe,0.49607424136021216,0.49607424136021216
brianna,namsor_api_2.0.24,LATIN,58c4efc2-7e2c-4478-9fc8-020bcb5e24e9,brianna,,IE,DK,"IE,DK,GB,SK,IL,SE,NA,CH,NL,HU",3.7446659565562928,Europe,Europe,Northern Europe,0.5447393941682593,0.6045958906759273
angel,namsor_api_2.0.24,LATIN,09734b17-0f4d-44cd-bae8-f34a2b5be750,angel,,BG,RO,"BG,RO,NL,MD,MK,GB,IL,NA,AM,EE",7.546644947991062,Europe,Europe,Eastern Europe,0.7353445341142787,0.8026743478369172
carlos,namsor_api_2.0.24,LATIN,9c6d9d69-8a4e-4314-9320-7bb0cb7f1588,carlos,,LB,NL,"LB,NL,SE,CM,BE,CY,NA,CH,IL,RO",0,Asia,Asia,Western Asia,0.34747553988305047,0.3961301849222512
destiny,namsor_api_2.0.24,LATIN,b8a278ad-cd7f-4186-a945-9ddfb7838fad,destiny,,NL,ID,"NL,ID,NA,ET,CM,ZA,BG,LR,BW,MG",0,Europe,Europe,Western Europe,0.31726074650996,0.45227310393109293
isabella,namsor_api_2.0.24,LATIN,a9e3edcc-5632-4f19-8994-a930afca828a,isabella,,GB,IT,"GB,IT,IE,AZ,SE,IL,CH,KE,NA,AT",0.5379377029156053,Europe,Europe,Northern Europe,0.43990970104940713,0.43990970104940713
kayla,namsor_api_2.0.24,LATIN,ad26e8b9-3bac-4f1b-8512-74a260ab8a73,kayla,,AZ,GB,"AZ,GB,BG,ZA,NA,IL,NL,UZ,TR,MY",0.14880227200379534,Asia,Asia,Western Asia,0.3754102357531276,0.3754102357531276
gabriel,namsor_api_2.0.24,LATIN,0b32169a-1a15-4e12-b24c-9ae566793974,gabriel,,RO,FR,"RO,FR,CH,CM,IL,HU,BG,SK,AT,KE",3.268209100326641,Europe,Europe,Eastern Europe,0.5037372297882597,0.526782837577723
sophia,namsor_api_2.0.24,LATIN,e3dceb94-20a0-4264-9e57-c654df75490e,sophia,,CY,GE,"CY,GE,TZ,KH,IL,NA,KE,SE,GB,IE",0,Asia,Asia,Western Asia,0.26321279494283856,0.3320004611133108
emma,namsor_api_2.0.24,LATIN,17f49cfa-cd84-406f-9c43-030b02de547d,emma,,SE,GB,"SE,GB,LR,IE,AM,NA,TZ,KE,FI,FR",1.254496870998467,Europe,Europe,Northern Europe,0.47185155178525234,0.47185155178525234
leslie,namsor_api_2.0.24,LATIN,2dfc54bc-e9f3-4cab-893f-30cd970f0877,leslie,,GB,CM,"GB,CM,ZA,FR,BE,NL,IL,IE,BW,NA",3.6101019372430767,Europe,Europe,Northern Europe,0.5349594614841653,0.5349594614841653
ethan,namsor_api_2.0.24,LATIN,e6010c00-a159-4e04-bf3b-87bc7ae80909,ethan,,GB,IE,"GB,IE,IL,TW,FR,TR,ET,AZ,KH,NA",0.8380274379222371,Europe,Europe,Northern Europe,0.45861589289833044,0.45861589289833044
nathan,namsor_api_2.0.24,LATIN,4512a16b-a892-445a-875e-a07bb30eee38,nathan,,BE,GB,"BE,GB,NL,IL,FR,LK,AZ,KH,CH,KZ",0,Europe,Europe,Western Europe,0.26384938646686895,0.31016879967121347
abigail,namsor_api_2.0.24,LATIN,5b7e0fb0-e279-4e3d-9320-653bd7e78598,abigail,,AZ,GB,"AZ,GB,IL,UZ,IE,IQ,AE,GE,KE,ZA",0,Asia,Asia,Western Asia,0.3247710887439928,0.4036167242511141
mia,namsor_api_2.0.24,LATIN,25690c8a-c7ea-4ec0-ba3f-1854c60bd876,mia,,GE,SE,"GE,SE,HR,DK,TW,IL,FI,EE,SK,NL",0.23451349988448644,Asia,Asia,Western Asia,0.38994587131250863,0.38994587131250863
olivia,namsor_api_2.0.24,LATIN,a80cf981-2192-4ba4-a2e7-191c7d7fe5bd,olivia,,SK,CH,"SK,CH,MD,RO,NA,IE,MG,DE,IL,LR",0,Europe,Europe,Eastern Europe,0.3047667663121222,0.3891502200414584
diego,namsor_api_2.0.24,LATIN,4f229e1d-a2c5-4907-97b5-86849622fde8,diego,,IT,HR,"IT,HR,CH,GE,BE,BW,NL,BF,DE,CI",5.785497718421103,Europe,Europe,Southern Europe,0.6559783356289887,0.6921002300300836
ava,namsor_api_2.0.24,LATIN,6b4bb594-2047-4581-8395-558991221d63,ava,,IL,GE,"IL,GE,BG,UZ,AM,AZ,UA,MD,SK,CZ",7.0140298625182345,Asia,Asia,Western Asia,0.7136872441209454,0.7519625902453372
angelina,namsor_api_2.0.24,LATIN,46c36240-7b89-4310-9068-588dac827ec0,angelina,,MD,RU,"MD,RU,BG,UA,RO,GE,SK,CY,IT,PL",0.33087162328355463,Europe,Europe,Eastern Europe,0.40611194081377083,0.4254426739279914
alexa,namsor_api_2.0.24,LATIN,f2758f90-f83c-4602-8195-8aa6a1f352b7,alexa,,RU,RO,"RU,RO,UA,GB,BY,MD,CH,UZ,DE,AZ",1.5170935165537975,Europe,Europe,Eastern Europe,0.47880328585528437,0.47886602695985736
valeria,namsor_api_2.0.24,LATIN,b97af46c-565c-434f-a4cd-cad073c74220,valeria,,MD,SK,"MD,SK,IT,UA,RU,BG,GE,RO,CY,IL",4.561103300297786,Europe,Europe,Eastern Europe,0.5832487869489302,0.6171848402360653
jocelyn,namsor_api_2.0.24,LATIN,2051418a-e5b0-4dfd-94a9-2b3c55194cb8,jocelyn,,GB,KE,"GB,KE,LR,FR,NL,MG,IE,BE,NA,TW",2.235673685246775,Europe,Europe,Northern Europe,0.4925797308648447,0.4925797308648447
adrian,namsor_api_2.0.24,LATIN,55ba01e3-049d-4432-bd41-e2869c5d872c,adrian,,RO,SK,"RO,SK,BG,CH,MD,NL,PL,HU,GB,FR",9.056002103018807,Europe,Europe,Eastern Europe,0.791536555235089,0.8825289050111239
sofia,namsor_api_2.0.24,LATIN,a7748207-0379-449b-9fb1-f930bb897805,sofia,,MD,IL,"MD,IL,SE,UA,SK,BG,CY,GE,MA,NA",1.256737722769841,Europe,Europe,Eastern Europe,0.47191550642018953,0.4769346117769114
chloe,namsor_api_2.0.24,LATIN,61cc7245-984a-4aac-a979-62554d98641d,chloe,,FR,GB,"FR,GB,TW,CY,BE,IE,CH,KR,MY,ZA",3.6133433929291265,Europe,Europe,Western Europe,0.5352100322895437,0.6955762679618265
isaac,namsor_api_2.0.24,LATIN,0b76a111-4454-4962-a4fa-8f77ee8531d4,isaac,,KE,LR,"KE,LR,IE,CM,GB,IL,TZ,BW,TD,NA",2.3958492386577452,Africa,Africa,Eastern Africa,0.4947467572590481,0.7696863484740538
noah,namsor_api_2.0.24,LATIN,52e91571-969b-4cee-9862-e01622a45032,noah,,IL,KE,"IL,KE,LR,MY,NA,TZ,NL,ZA,MG,BN",4.546149474541235,Asia,Asia,Western Asia,0.5827832752739983,0.7192797720380641
camila,namsor_api_2.0.24,LATIN,6b231e35-e58b-4677-97a0-59e986fe4a7b,camila,,AZ,IL,"AZ,IL,SE,RO,DK,LK,IT,LB,GB,MD",3.541854078130038,Asia,Asia,Western Asia,0.5295013414789271,0.5368051212416916
jayden,namsor_api_2.0.24,LATIN,c8323724-16a6-4af5-b635-e09812592e4e,jayden,,GB,NL,"GB,NL,TW,NA,ZA,BG,KR,KE,IE,MY",0.5099128386966358,Europe,Europe,Northern Europe,0.4354272822446173,0.4687981887681822
evelyn,namsor_api_2.0.24,LATIN,7ab4409f-21a7-49bd-a8c4-d0f92318d3ee,evelyn,,KE,LR,"KE,LR,IE,GB,EE,IL,NL,AT,BE,CH",0.04232109164152475,Africa,Africa,Eastern Africa,0.3572290193153236,0.45233939773015247
aiden,namsor_api_2.0.24,LATIN,99d5831e-3f2f-43ac-96dd-189e61d9e0a2,aiden,,KZ,IE,"KZ,IE,GB,KG,MY,AZ,TW,EE,BN,GE",4.547114222383951,Asia,Asia,Central Asia,0.5828135139287545,0.8089606817355143
julian,namsor_api_2.0.24,LATIN,ea64e742-a5e5-4cc4-9ffc-6f2bf9a64f53,julian,,SK,KE,"SK,KE,GB,DE,FR,AT,IE,BG,NL,DK",0,Europe,Europe,Eastern Europe,0.24508826734437283,0.2868937881903837
hailey,namsor_api_2.0.24,LATIN,516d9aaf-79a0-4f68-84d8-41b7e862442f,hailey,,ET,NA,"ET,NA,IL,GB,NE,TW,NL,MY,VN,KH",2.841160158784791,Africa,Africa,Eastern Africa,0.49943546981824527,0.5064030615242127
bella,namsor_api_2.0.24,LATIN,24c2c25f-9be6-4a5d-977d-a72be8342704,bella,,HU,IL,"HU,IL,IE,GB,NA,AZ,SE,KE,IT,CM",1.66799714699678,Europe,Europe,Eastern Europe,0.4823092759633201,0.4823092759633201
ella,namsor_api_2.0.24,LATIN,c67e43d7-743a-4ba4-9780-b86caaec4cf1,ella,,AZ,IE,"AZ,IE,IL,CY,SE,RU,GB,NL,NA,FI",1.132958557916323,Asia,Asia,Western Asia,0.4682638061412127,0.4682638061412127
zoe,namsor_api_2.0.24,LATIN,989084e0-3eae-4286-a044-1f9347864f05,zoe,,ZA,GB,"ZA,GB,MM,LR,BF,TW,MG,CY,HU,NL",0.06878010243085465,Africa,Africa,Southern Africa,0.36175461083861815,0.3836255017069654
mason,namsor_api_2.0.24,LATIN,4652690b-58ef-406b-be58-9fb1a932321e,mason,,LR,GB,"LR,GB,TZ,NA,KE,TW,ZA,IL,MY,GE",1.8900653230179534,Africa,Africa,Western Africa,0.4868499119702696,0.4868499119702696
benjamin,namsor_api_2.0.24,LATIN,9ee352f8-de86-4f56-adb7-7627a024fd55,benjamin,,FR,KE,"FR,KE,CH,DE,IL,BE,CM,LR,GB,DK",0,Europe,Europe,Western Europe,0.3081366746590353,0.36857920787618775
genesis,namsor_api_2.0.24,LATIN,c56201cc-65ca-4d4e-a9b5-6a1611b218ea,genesis,,LV,ET,"LV,ET,IL,CY,LT,FR,CM,GE,LR,RU",5.233228665567296,Europe,Europe,Northern Europe,0.6267769656975267,0.6675241836978547
charlotte,namsor_api_2.0.24,LATIN,bc1ba7fc-07b4-4138-b2e6-dc792e3d03b6,charlotte,,FR,DK,"FR,DK,CM,CH,BE,NL,IE,SE,GB,LB",1.3204729376306226,Europe,Europe,Western Europe,0.4737011007086836,0.4737011007086836
melanie,namsor_api_2.0.24,LATIN,4dd1efdc-600c-4a7e-89b2-2273380d303b,melanie,,FR,NL,"FR,NL,CH,DE,CM,AT,GB,BE,ZA,NA",0.23153665694200898,Europe,Europe,Western Europe,0.3894431624022017,0.4103417294253512
audrey,namsor_api_2.0.24,LATIN,494b3104-de0d-439b-8954-61873f1d93ea,audrey,,FR,GB,"FR,GB,CM,RU,BE,KE,NL,IE,BY,IL",5.48932649896864,Europe,Europe,Western Europe,0.642307769711026,0.6980982670395717
liam,namsor_api_2.0.24,LATIN,7c811243-8255-4826-b759-7d96073718df,liam,,IE,GB,"IE,GB,IL,NL,GE,AM,MY,NA,BE,TW",0.3550449878821363,Europe,Europe,Northern Europe,0.41013046853999047,0.6956018315725607
grace,namsor_api_2.0.24,LATIN,3be87fc8-87f0-4716-bf63-590742608588,grace,,KE,GB,"KE,GB,LR,IE,TZ,CM,BW,NA,TD,CF",2.498676844908853,Africa,Africa,Eastern Africa,0.49599358284296385,0.5005153560552067
scarlett,namsor_api_2.0.24,LATIN,bb699806-81d5-4392-b217-b9938548b0b7,scarlett,,GB,HU,"GB,HU,ZA,DE,NA,IL,NL,TW,IE,DK",0.7333290093187065,Europe,Europe,Northern Europe,0.45489229872509446,0.6126781624731374
sebastian,namsor_api_2.0.24,LATIN,e9501a0c-9155-44a4-99fd-697243c3bc44,sebastian,,DE,RO,"DE,RO,AT,CH,FR,DK,SE,PL,NL,BE",0.6351680830467639,Europe,Europe,Western Europe,0.45127442788749095,0.45312421678409054
dylan,namsor_api_2.0.24,LATIN,1e981650-a670-4885-b21b-2ad1e3304807,dylan,,NL,IE,"NL,IE,FR,GB,KZ,TW,CM,MY,AZ,BG",0.35577059931063854,Europe,Europe,Western Europe,0.4102508346744777,0.4345604856810161
allison,namsor_api_2.0.24,LATIN,b93c10ad-4b52-404c-93d7-242b23dc5c00,allison,,GB,LR,"GB,LR,KE,TZ,NA,TW,IL,UZ,FR,IE",2.590213724146126,Europe,Europe,Northern Europe,0.49701569666163314,0.5481179895024997
logan,namsor_api_2.0.24,LATIN,8c9311b4-ffec-4bb1-9076-5e2e92cb09ab,logan,,GB,FR,"GB,FR,VN,ZA,AZ,TW,RO,MY,CI,TR",0.11004036287208113,Europe,Europe,Northern Europe,0.3688030353788405,0.3967829819632501
penelope,namsor_api_2.0.24,LATIN,ab425bac-b458-4f4a-88d3-362d8286a7a2,penelope,,GB,NA,"GB,NA,ZA,FJ,CY,FR,IE,KE,BW,CI",1.160761780705999,Europe,Europe,Northern Europe,0.4691050759260868,0.5037293172669156
avery,namsor_api_2.0.24,LATIN,761a82c3-4e8b-4b0d-aa14-12b8f6df9202,avery,,IL,TZ,"IL,TZ,AM,GB,MG,RU,EE,ID,BY,IE",4.03628268313183,Asia,Asia,Western Asia,0.5620723542127406,0.575143780964499
aria,namsor_api_2.0.24,LATIN,54056902-682b-44f4-8fab-2f9326d28b56,aria,,ID,GE,"ID,GE,IL,MD,IT,CY,RU,UA,RO,NL",0.9232865975603852,Asia,Asia,South-Eastern Asia,0.4615369323791386,0.4776543090712095
elijah,namsor_api_2.0.24,LATIN,07eedd87-15ec-4cf4-a26d-d215c9e0f489,elijah,,KE,LR,"KE,LR,IL,NA,IE,TZ,GB,ID,MY,LB",1.2933807625959697,Africa,Africa,Eastern Africa,0.4729499871483021,0.8875751867363606
amelia,namsor_api_2.0.24,LATIN,6e7d1667-c261-44c2-bb6f-8acdd508951b,amelia,,LR,IL,"LR,IL,ID,GE,RO,NA,IE,TN,IT,SE",0,Africa,Africa,Western Africa,0.3149892492748093,0.36737357344774924
mateo,namsor_api_2.0.24,LATIN,c9cb42d5-0c62-425e-b920-47b8a8aec5b0,mateo,,HR,IT,"HR,IT,GE,SI,NA,BG,RO,JP,FR,SK",15.410928840951522,Europe,Europe,Southern Europe,0.9223769040367779,0.9477198067585626
lucas,namsor_api_2.0.24,LATIN,3c3eacd6-7269-4e38-9646-99f7598bce93,lucas,,TZ,NA,"TZ,NA,KE,FR,CH,NL,CZ,BE,CM,DE",1.4033141493837606,Africa,Africa,Eastern Africa,0.4759253912646612,0.4759253912646612
oliver,namsor_api_2.0.24,LATIN,3f0467f2-d74e-43c0-b500-0b558b8fa329,oliver,,DE,CH,"DE,CH,EE,AT,DK,RS,RS,GB,SK,MK",5.053447499374143,Europe,Europe,Western Europe,0.6132685079209327,0.6506685365547465
luna,namsor_api_2.0.24,LATIN,97f4f673-b755-400e-a966-89fc50b419ee,luna,,GE,IL,"GE,IL,HR,ZA,NA,KH,TW,JO,IT,RO",3.9962709644028367,Asia,Asia,Western Asia,0.5599717679048992,0.7366627448841188
mila,namsor_api_2.0.24,LATIN,f093adb5-4414-4a7a-a963-8222f7c0f283,mila,,RS,RS,"RS,RS,SK,CZ,BG,GE,AZ,IL,MD,UA",0,Europe,Europe,Southern Europe,0.25560974825667243,0.37523222936325323
valentina,namsor_api_2.0.24,LATIN,3a19dda8-55d7-4cce-86b5-d63c0e3d3ff0,valentina,,RU,MD,"RU,MD,UA,BG,GE,SK,RO,LT,HR,CZ",0.1757731841035246,Europe,Europe,Eastern Europe,0.3799966771268357,0.6133720959841085
santiago,namsor_api_2.0.24,LATIN,19a6d6a1-de7b-41bb-89ee-c899e123342f,santiago,,GE,NA,"GE,NA,IT,HR,BF,EE,CI,NE,ZA,BW",1.6250745362212549,Asia,Asia,Western Asia,0.4813475712136916,0.4813475712136916
gianna,namsor_api_2.0.24,LATIN,422e0f82-a36f-472a-860f-d6eb444cab7e,gianna,,IT,CY,"IT,CY,GE,CH,RO,SK,IL,BG,NL,AM",13.876603249930536,Europe,Europe,Southern Europe,0.9008193350695496,0.9065482136774726
natalia,namsor_api_2.0.24,LATIN,66dbaea8-16f4-42ee-9cd7-8228dc9784f8,natalia,,RU,MD,"RU,MD,UA,GE,IL,BY,BG,NA,SK,UZ",1.178727775587101,Europe,Europe,Eastern Europe,0.4696422361875602,0.48849267156102016
layla,namsor_api_2.0.24,LATIN,33979afb-0afb-4602-914d-409aafddfc73,layla,,AZ,AE,"AZ,AE,IL,BH,LB,SA,UZ,MA,KH,BG",0.9437858003189358,Asia,Asia,Western Asia,0.4622236976020853,0.4644570731383597
ezekiel,namsor_api_2.0.24,LATIN,7891043a-fc4b-46f1-8e6a-5278f0b7c29d,ezekiel,,LR,KE,"LR,KE,TZ,IL,NA,CM,ET,TD,IE,ZA",1.6687197631998487,Africa,Africa,Western Africa,0.4823252279380624,0.5149726935742275
maya,namsor_api_2.0.24,LATIN,9d90d7ea-aabd-4e87-adc1-34a91e1c4749,maya,,IL,BG,"IL,BG,AZ,LB,TM,IN,LK,EG,NE,ID",0.9875473605025423,Asia,Asia,Western Asia,0.4636691051849442,0.49478140713613433
ezra,namsor_api_2.0.24,LATIN,73f08bbd-6f1c-4c20-821c-7aaaed663859,ezra,,IL,KE,"IL,KE,TZ,ET,MY,NL,MG,ID,BN,UZ",10.1634636557031,Asia,Asia,Western Asia,0.8150772529305382,0.8585666748947495
levi,namsor_api_2.0.24,LATIN,3a75c1e9-c246-4747-bd0f-4b2d76b362a2,levi,,IL,GE,"IL,GE,NA,FI,EE,ID,BE,KE,HU,TW",4.363549459927778,Asia,Asia,Western Asia,0.5765143004243745,0.7058816659405588
leo,namsor_api_2.0.24,LATIN,f0f76534-1b00-46ad-905f-901e7a4c1bde,leo,,HR,NL,"HR,NL,GE,IL,TW,NA,IT,BW,BE,ZA",0.2941329099335634,Europe,Europe,Southern Europe,0.39997438436889265,0.4939692398100458